"region_bld","fuel_heat_f","value","scaling_factor"
"C-WEU-IRL","gas",-1.70723177680394,0.166423353080016
"C-WEU-IRL","heat_pump",-1.47079975838048,0.166423353080016
"C-WEU-IRL","oil",0,0.166423353080016
"C-WEU-ITA","biomass_solid",1.83190196123502,0.201809147023696
"C-WEU-ITA","heat_pump",-0.423451262848348,0.201809147023696
"C-WEU-ITA","gas",0,0.201809147023696
"C-WEU-LUX","heat_pump",-1.59946202036214,0.161882618573462
"C-WEU-LUX","oil",-0.0295823955909469,0.161882618573462
"C-WEU-LUX","gas",0,0.161882618573462
"C-WEU-MLT","electricity",-1.26702833304683,0.773891327210345
"C-WEU-MLT","heat_pump",0,0.773891327210345
"C-WEU-NLD","heat_pump",-0.977318492288782,0.133002560595925
"C-WEU-NLD","gas",0,0.133002560595925
"C-WEU-PRT","gas",-1.57798386152658,0.53522994109042
